date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
12:32:10	7794/7794	---M-Z	200	added ('OK')	text/css	etag:%2235a14b1-1e72-65277abe8a3c0-gzip%22	https://www.pltcollege.com/assets/css/blog.css?v=20260523	C:/My%20Web%20Sites/Medcon-ph/www.pltcollege.com/assets/css/blog04c5.css	(from https://www.pltcollege.com/blog/)
12:32:16	13/13	---M--	404	error ('Not%20Found')	text/html	date:Sun,%2009%20Aug%202026%2011:32:11%20GMT	https://www.pltcollege.com/blog/mbbs-abroad-news/mbbs-philippines-2025-guide/	C:/My%20Web%20Sites/Medcon-ph/www.pltcollege.com/blog/mbbs-abroad-news/mbbs-philippines-2025-guide/index.html	(from https://www.pltcollege.com/blog/)
12:32:16	13/13	---M--	404	error ('Not%20Found')	text/html	date:Sun,%2009%20Aug%202026%2011:32:11%20GMT	https://www.pltcollege.com/blog/neet-guidance/neet-score-mbbs-philippines/	C:/My%20Web%20Sites/Medcon-ph/www.pltcollege.com/blog/neet-guidance/neet-score-mbbs-philippines/index.html	(from https://www.pltcollege.com/blog/)
12:32:17	13/13	---M--	404	error ('Not%20Found')	text/html	date:Sun,%2009%20Aug%202026%2011:32:12%20GMT	https://www.pltcollege.com/blog/fmge-next/fmge-preparation-philippines/	C:/My%20Web%20Sites/Medcon-ph/www.pltcollege.com/blog/fmge-next/fmge-preparation-philippines/index.html	(from https://www.pltcollege.com/blog/)
12:32:17	13/13	---M--	404	error ('Not%20Found')	text/html	date:Sun,%2009%20Aug%202026%2011:32:12%20GMT	https://www.pltcollege.com/blog/parent-guides/parent-guide-mbbs-philippines/	C:/My%20Web%20Sites/Medcon-ph/www.pltcollege.com/blog/parent-guides/parent-guide-mbbs-philippines/index.html	(from https://www.pltcollege.com/blog/)
12:32:23	13/13	---M--	404	error ('Not%20Found')	text/html	date:Sun,%2009%20Aug%202026%2011:32:18%20GMT	https://www.pltcollege.com/blog/philippines-education/nmc-rules-mbbs-abroad-2025/	C:/My%20Web%20Sites/Medcon-ph/www.pltcollege.com/blog/philippines-education/nmc-rules-mbbs-abroad-2025/index.html	(from https://www.pltcollege.com/blog/)
12:32:23	13/13	---M--	404	error ('Not%20Found')	text/html	date:Sun,%2009%20Aug%202026%2011:32:18%20GMT	https://www.pltcollege.com/blog/student-visa/philippines-student-visa-guide/	C:/My%20Web%20Sites/Medcon-ph/www.pltcollege.com/blog/student-visa/philippines-student-visa-guide/index.html	(from https://www.pltcollege.com/blog/)
12:32:25	13/13	---M--	404	error ('Not%20Found')	text/html	date:Sun,%2009%20Aug%202026%2011:32:19%20GMT	https://www.pltcollege.com/blog/student-life/cost-living-philippines-indian-students/	C:/My%20Web%20Sites/Medcon-ph/www.pltcollege.com/blog/student-life/cost-living-philippines-indian-students/index.html	(from https://www.pltcollege.com/blog/)
12:32:25	13/13	---M--	404	error ('Not%20Found')	text/html	date:Sun,%2009%20Aug%202026%2011:32:19%20GMT	https://www.pltcollege.com/blog/medical-career/career-after-mbbs-philippines/	C:/My%20Web%20Sites/Medcon-ph/www.pltcollege.com/blog/medical-career/career-after-mbbs-philippines/index.html	(from https://www.pltcollege.com/blog/)
12:32:25	13/13	---M--	404	error ('Not%20Found')	text/html	date:Sun,%2009%20Aug%202026%2011:32:25%20GMT	https://www.pltcollege.com/blog/neet-guidance/mbbs-abroad-after-neet-2025/	C:/My%20Web%20Sites/Medcon-ph/www.pltcollege.com/blog/neet-guidance/mbbs-abroad-after-neet-2025/index.html	(from https://www.pltcollege.com/blog/)
12:32:25	13/13	---M--	404	error ('Not%20Found')	text/html	date:Sun,%2009%20Aug%202026%2011:32:25%20GMT	https://www.pltcollege.com/blog/philippines-education/philippines-vs-russia-vs-georgia/	C:/My%20Web%20Sites/Medcon-ph/www.pltcollege.com/blog/philippines-education/philippines-vs-russia-vs-georgia/index.html	(from https://www.pltcollege.com/blog/)
12:32:26	8688/8688	---M-Z	200	added ('OK')	text/css	etag:%2235a14b2-21f0-65277abe8a3c0-gzip%22	https://www.pltcollege.com/assets/css/contact.css?v=20260523	C:/My%20Web%20Sites/Medcon-ph/www.pltcollege.com/assets/css/contact04c5.css	(from https://www.pltcollege.com/contact-us/)
